ID,Prob1
617, 0.21
618, 0.15
619, 0.37
620, 0.48
621, 0.56
622, 0.22
623, 0.27
624, 0.24
625, 0.32
626, 0.42
627, 0.22
628, 0.45
629, 0.66
630, 0.44
631, 0.41
632, 0.30
633, 0.33
634, 0.23
635, 0.70
636, 0.38
637, 0.22
638, 0.35
639, 0.33
640, 0.19
641, 0.58
642, 0.45
643, 0.42
644, 0.34
645, 0.23
646, 0.20
647, 0.19
648, 0.28
649, 0.26
650, 0.34
651, 0.23
652, 0.76
653, 0.21
654, 0.20
655, 0.29
656, 0.25
657, 0.60
658, 0.52
659, 0.29
660, 0.80
661, 0.35
662, 0.17
663, 0.13
664, 0.79
665, 0.13
666, 0.17
667, 0.29
668, 0.71
669, 0.24
670, 0.09
671, 0.41
672, 0.24
673, 0.11
674, 0.17
675, 0.60
676, 0.37
677, 0.46
678, 0.26
679, 0.16
680, 0.83
681, 0.28
682, 0.19
683, 0.67
684, 0.34
685, 0.22
686, 0.19
687, 0.18
688, 0.13
689, 0.50
690, 0.63
691, 0.23
692, 0.72
693, 0.46
694, 0.44
695, 0.36
696, 0.26
697, 0.21
698, 0.06
699, 0.18
700, 0.60
701, 0.26
702, 0.23
703, 0.32
704, 0.66
705, 0.59
706, 0.21
707, 0.15
708, 0.13
709, 0.12
710, 0.47
711, 0.89
712, 0.16
713, 0.22
714, 0.27
715, 0.37
716, 0.82
717, 0.31
718, 0.42
719, 0.17
720, 0.30
721, 0.71
722, 0.54
723, 0.38
724, 0.19
725, 0.67
726, 0.18
727, 0.80
728, 0.35
729, 0.37
730, 0.18
731, 0.26
732, 0.23
733, 0.14
734, 0.20
735, 0.39
736, 0.34
737, 0.18
738, 0.80
739, 0.36
740, 0.69
741, 0.65
742, 0.26
743, 0.19
744, 0.57
745, 0.54
746, 0.71
747, 0.44
748, 0.13
749, 0.22
750, 0.14
751, 0.40
752, 0.31
753, 0.08
754, 0.26
755, 0.63
756, 0.32
757, 0.27
758, 0.15
759, 0.30
760, 0.27
761, 0.36
762, 0.44
763, 0.24
764, 0.25
765, 0.23
766, 0.21
767, 0.11
768, 0.26
769, 0.72
770, 0.49
771, 0.15
772, 0.17
773, 0.17
774, 0.35
775, 0.14
776, 0.18
777, 0.08
778, 0.29
779, 0.16
780, 0.81
781, 0.12
782, 0.15
783, 0.29
784, 0.42
785, 0.36
786, 0.44
787, 0.46
788, 0.73
789, 0.18
790, 0.33
791, 0.42
792, 0.29
793, 0.59
794, 0.90
795, 0.34
796, 0.25
797, 0.88
798, 0.63
799, 0.37
800, 0.66
801, 0.27
802, 0.37
803, 0.21
804, 0.34
805, 0.83
806, 0.33
807, 0.28
808, 0.13
809, 0.56
810, 0.34
811, 0.86
812, 0.17
813, 0.27
814, 0.52
815, 0.05
816, 0.20
817, 0.59
818, 0.16
819, 0.20
820, 0.34
821, 0.42
822, 0.19
823, 0.32
824, 0.26
825, 0.24
826, 0.81
827, 0.20
828, 0.31
829, 0.65
830, 0.27
831, 0.24
832, 0.35
833, 0.53
834, 0.45
835, 0.62
836, 0.47
837, 0.20
838, 0.48
839, 0.05
840, 0.32
841, 0.29
842, 0.09
843, 0.52
844, 0.58
845, 0.30
846, 0.41
847, 0.52
848, 0.33
849, 0.65
850, 0.26
851, 0.67
852, 0.57
853, 0.48
854, 0.25
855, 0.22
856, 0.39
857, 0.43
858, 0.13
859, 0.22
860, 0.09
861, 0.06
862, 0.26
863, 0.37
864, 0.46
865, 0.39
866, 0.14
867, 0.38
868, 0.34
869, 0.14
870, 0.68
871, 0.30
872, 0.23
873, 0.37
874, 0.36
875, 0.53
876, 0.40
877, 0.19
878, 0.29
879, 0.16
880, 0.19
881, 0.22
882, 0.18
883, 0.46
884, 0.31
885, 0.18
886, 0.28
887, 0.41
888, 0.40
889, 0.70
890, 0.19
891, 0.31
892, 0.45
893, 0.33
894, 0.46
895, 0.36
896, 0.25
897, 0.29
898, 0.55
899, 0.11
900, 0.84
901, 0.88
902, 0.52
903, 0.37
904, 0.61
905, 0.87
906, 0.42
907, 0.73
908, 0.84
909, 0.50
910, 0.44
911, 0.16
912, 0.10
913, 0.38
914, 0.08
915, 0.36
916, 0.25
917, 0.39
918, 0.21
919, 0.31
920, 0.57
921, 0.39
922, 0.14
923, 0.53
924, 0.71
925, 0.17
926, 0.21
927, 0.32
928, 0.61
929, 0.36
930, 0.17
931, 0.06
932, 0.11
933, 0.41
934, 0.16
935, 0.22
936, 0.27
937, 0.66
938, 0.41
939, 0.65
940, 0.25
941, 0.22
942, 0.85
943, 0.25
944, 0.34
945, 0.11
946, 0.47
947, 0.14
948, 0.18
949, 0.35
950, 0.51
951, 0.63
952, 0.20
953, 0.90
954, 0.27
955, 0.31
956, 0.16
957, 0.08
958, 0.51
959, 0.25
960, 0.29
961, 0.55
962, 0.16
963, 0.31
964, 0.27
965, 0.16
966, 0.78
967, 0.38
968, 0.23
969, 0.25
970, 0.51
971, 0.61
972, 0.42
973, 0.38
974, 0.53
975, 0.61
976, 0.14
977, 0.21
978, 0.31
979, 0.13
980, 0.48
981, 0.36
982, 0.32
983, 0.26
984, 0.22
985, 0.12
986, 0.21
987, 0.36
988, 0.07
989, 0.52
990, 0.16
991, 0.41
992, 0.29
993, 0.28
994, 0.09
995, 0.34
996, 0.49
997, 0.36
998, 0.47
999, 0.09
1000, 0.09
1001, 0.67
1002, 0.45
1003, 0.38
1004, 0.70
1005, 0.22
1006, 0.25
1007, 0.79
1008, 0.19
1009, 0.63
1010, 0.15
1011, 0.74
1012, 0.17
1013, 0.77
1014, 0.52
1015, 0.24
1016, 0.70
1017, 0.57
1018, 0.51
1019, 0.19
1020, 0.51
1021, 0.40
1022, 0.41
1023, 0.94
1024, 0.23
1025, 0.52
1026, 0.36
1027, 0.63
1028, 0.52
1029, 0.45
1030, 0.43
1031, 0.57
1032, 0.34
1033, 0.33
1034, 0.28
1035, 0.48
1036, 0.20
1037, 0.20
1038, 0.40
1039, 0.28
1040, 0.38
1041, 0.48
1042, 0.39
1043, 0.40
1044, 0.50
1045, 0.21
1046, 0.23
1047, 0.12
1048, 0.59
1049, 0.50
1050, 0.10
1051, 0.31
1052, 0.26
1053, 0.15
1054, 0.28
1055, 0.19
1056, 0.29
1057, 0.26
1058, 0.31
1059, 0.22
1060, 0.23
1061, 0.13
1062, 0.30
1063, 0.49
1064, 0.15
1065, 0.37
1066, 0.23
1067, 0.41
1068, 0.46
1069, 0.18
1070, 0.88
1071, 0.46
1072, 0.43
1073, 0.43
1074, 0.32
1075, 0.17
1076, 0.33
1077, 0.27
1078, 0.13
1079, 0.38
1080, 0.28
1081, 0.38
1082, 0.26
1083, 0.40
1084, 0.25
1085, 0.27
1086, 0.08
1087, 0.39
1088, 0.54
1089, 0.41
1090, 0.22
1091, 0.09
1092, 0.28
1093, 0.23
1094, 0.10
1095, 0.34
1096, 0.34
1097, 0.33
1098, 0.19
1099, 0.15
1100, 0.43
1101, 0.27
1102, 0.33
1103, 0.69
1104, 0.42
1105, 0.34
1106, 0.53
1107, 0.14
1108, 0.39
1109, 0.52
1110, 0.53
1111, 0.20
1112, 0.73
1113, 0.20
1114, 0.19
1115, 0.38
1116, 0.53
1117, 0.29
1118, 0.10
1119, 0.37
1120, 0.58
1121, 0.32
1122, 0.31
1123, 0.20
1124, 0.61
1125, 0.20
1126, 0.33
1127, 0.24
1128, 0.32
1129, 0.36
1130, 0.40
1131, 0.24
1132, 0.33
1133, 0.35
1134, 0.49
1135, 0.64
1136, 0.51
1137, 0.20
1138, 0.22
1139, 0.50
1140, 0.41
1141, 0.39
1142, 0.25
1143, 0.36
1144, 0.76
1145, 0.23
1146, 0.13
1147, 0.08
1148, 0.27
1149, 0.52
1150, 0.17
1151, 0.31
1152, 0.25
1153, 0.30
1154, 0.13
1155, 0.30
1156, 0.17
1157, 0.19
1158, 0.55
1159, 0.33
1160, 0.44
1161, 0.12
1162, 0.11
1163, 0.32
1164, 0.24
1165, 0.87
1166, 0.29
1167, 0.15
1168, 0.26
1169, 0.33
1170, 0.18
1171, 0.48
1172, 0.35
1173, 0.68
1174, 0.44
1175, 0.35
1176, 0.75
1177, 0.76
1178, 0.40
1179, 0.26
1180, 0.21
1181, 0.24
1182, 0.09
1183, 0.39
1184, 0.58
1185, 0.60
1186, 0.29
1187, 0.25
1188, 0.41
1189, 0.28
1190, 0.27
1191, 0.25
1192, 0.29
1193, 0.42
1194, 0.47
1195, 0.18
1196, 0.23
1197, 0.15
1198, 0.77
1199, 0.41
1200, 0.52
1201, 0.28
1202, 0.67
1203, 0.73
1204, 0.23
1205, 0.36
1206, 0.34
1207, 0.40
1208, 0.14
1209, 0.78
1210, 0.51
1211, 0.16
1212, 0.39
1213, 0.25
1214, 0.55
1215, 0.37
1216, 0.38
1217, 0.15
1218, 0.39
1219, 0.26
1220, 0.23
1221, 0.27
1222, 0.39
1223, 0.25
1224, 0.09
1225, 0.25
1226, 0.21
1227, 0.33
1228, 0.26
1229, 0.46
1230, 0.20
1231, 0.55
1232, 0.14
1233, 0.49
1234, 0.18
1235, 0.11
1236, 0.26
1237, 0.33
1238, 0.16
1239, 0.75
1240, 0.36
1241, 0.38
1242, 0.84
1243, 0.19
1244, 0.21
1245, 0.36
1246, 0.40
1247, 0.81
1248, 0.45
1249, 0.25
1250, 0.41
1251, 0.23
1252, 0.41
1253, 0.32
1254, 0.27
1255, 0.17
1256, 0.57
1257, 0.17
1258, 0.35
1259, 0.24
1260, 0.21
1261, 0.36
1262, 0.32
1263, 0.15
1264, 0.17
1265, 0.05
1266, 0.45
1267, 0.32
1268, 0.25
1269, 0.19
1270, 0.56
1271, 0.47
1272, 0.28
1273, 0.32
1274, 0.11
1275, 0.24
1276, 0.24
1277, 0.05
1278, 0.76
1279, 0.20
1280, 0.50
1281, 0.12
1282, 0.19
1283, 0.35
1284, 0.17
1285, 0.33
1286, 0.23
1287, 0.38
1288, 0.25
1289, 0.29
1290, 0.37
1291, 0.34
1292, 0.19
1293, 0.30
1294, 0.61
1295, 0.23
1296, 0.24
1297, 0.13
1298, 0.27
1299, 0.30
1300, 0.21
1301, 0.27
1302, 0.44
1303, 0.21
1304, 0.27
1305, 0.43
1306, 0.09
1307, 0.53
1308, 0.12
1309, 0.22
1310, 0.43
1311, 0.40
1312, 0.54
1313, 0.43
1314, 0.16
1315, 0.21
1316, 0.10
1317, 0.24
1318, 0.31
1319, 0.25
1320, 0.39
1321, 0.34
1322, 0.47
1323, 0.12
1324, 0.82
1325, 0.51
1326, 0.14
1327, 0.48
1328, 0.38
1329, 0.13
1330, 0.29
1331, 0.18
1332, 0.24
1333, 0.08
1334, 0.19
1335, 0.12
1336, 0.22
1337, 0.30
1338, 0.24
1339, 0.29
1340, 0.53
1341, 0.73
1342, 0.86
1343, 0.83
1344, 0.55
1345, 0.23
1346, 0.18
1347, 0.61
1348, 0.31
1349, 0.28
1350, 0.06
1351, 0.28
1352, 0.11
1353, 0.23
1354, 0.35
1355, 0.36
1356, 0.16
1357, 0.28
1358, 0.30
1359, 0.12
1360, 0.36
1361, 0.47
1362, 0.45
1363, 0.25
1364, 0.38
1365, 0.60
1366, 0.65
1367, 0.47
1368, 0.13
1369, 0.55
1370, 0.39
1371, 0.34
1372, 0.42
1373, 0.38
1374, 0.18
1375, 0.40
1376, 0.43
1377, 0.05
1378, 0.35
1379, 0.85
1380, 0.13
1381, 0.93
1382, 0.25
1383, 0.54
1384, 0.19
1385, 0.30
1386, 0.41
1387, 0.41
1388, 0.38
1389, 0.37
1390, 0.65
1391, 0.50
1392, 0.38
1393, 0.59
1394, 0.24
1395, 0.12
1396, 0.78
1397, 0.44
1398, 0.15
1399, 0.49
1400, 0.25
1401, 0.27
1402, 0.32
1403, 0.33
1404, 0.92
1405, 0.09
1406, 0.34
1407, 0.49
1408, 0.38
1409, 0.29
1410, 0.42
1411, 0.32
1412, 0.23
1413, 0.10
1414, 0.05
1415, 0.25
1416, 0.21
1417, 0.32
1418, 0.30
1419, 0.29
1420, 0.16
1421, 0.19
1422, 0.55
1423, 0.25
1424, 0.67
1425, 0.26
1426, 0.44
1427, 0.18
1428, 0.11
1429, 0.37
1430, 0.23
1431, 0.11
1432, 0.27
1433, 0.33
1434, 0.35
1435, 0.49
1436, 0.32
1437, 0.33
1438, 0.21
1439, 0.12
1440, 0.36
1441, 0.38
1442, 0.32
1443, 0.13
1444, 0.31
1445, 0.38
1446, 0.27
1447, 0.22
1448, 0.46
1449, 0.29
1450, 0.18
1451, 0.24
1452, 0.20
1453, 0.29
1454, 0.21
1455, 0.07
1456, 0.07
1457, 0.76
1458, 0.76
1459, 0.38
1460, 0.29
1461, 0.34
1462, 0.42
1463, 0.12
1464, 0.74
1465, 0.73
1466, 0.20
1467, 0.17
1468, 0.80
1469, 0.34
1470, 0.29
1471, 0.30
1472, 0.80
1473, 0.49
1474, 0.19
1475, 0.69
1476, 0.19
1477, 0.33
1478, 0.32
1479, 0.46
1480, 0.35
1481, 0.49
1482, 0.36
1483, 0.19
1484, 0.62
1485, 0.13
1486, 0.17
1487, 0.18
1488, 0.51
1489, 0.22
1490, 0.14
1491, 0.56
1492, 0.39
1493, 0.30
1494, 0.67
1495, 0.72
1496, 0.82
1497, 0.16
1498, 0.22
1499, 0.57
1500, 0.73
1501, 0.28
1502, 0.44
1503, 0.87
1504, 0.23
1505, 0.21
1506, 0.08
1507, 0.44
1508, 0.18
1509, 0.30
1510, 0.45
1511, 0.08
1512, 0.12
1513, 0.29
1514, 0.42
1515, 0.15
1516, 0.22
1517, 0.30
1518, 0.45
1519, 0.27
1520, 0.22
1521, 0.49
1522, 0.17
1523, 0.16
1524, 0.32
1525, 0.47
1526, 0.35
1527, 0.32
1528, 0.34
1529, 0.71
1530, 0.68
1531, 0.35
1532, 0.34
1533, 0.12
1534, 0.21
1535, 0.40
1536, 0.10
1537, 0.63
1538, 0.54
1539, 0.51
1540, 0.44
1541, 0.30
1542, 0.15
1543, 0.34
1544, 0.25
1545, 0.65
1546, 0.20
1547, 0.31
1548, 0.28
1549, 0.73
1550, 0.33
1551, 0.52
1552, 0.21
1553, 0.26
1554, 0.35
1555, 0.79
1556, 0.16
1557, 0.48
1558, 0.80
1559, 0.34
1560, 0.26
1561, 0.20
1562, 0.69
1563, 0.31
1564, 0.44
1565, 0.67
1566, 0.15
1567, 0.26
1568, 0.58
1569, 0.16
1570, 0.28
1571, 0.11
1572, 0.33
1573, 0.54
1574, 0.42
1575, 0.23
1576, 0.33
1577, 0.22
1578, 0.23
1579, 0.32
1580, 0.37
1581, 0.22
1582, 0.28
1583, 0.86
1584, 0.24
1585, 0.77
1586, 0.26
1587, 0.35
1588, 0.88
1589, 0.49
1590, 0.62
1591, 0.21
1592, 0.32
1593, 0.29
1594, 0.61
1595, 0.49
1596, 0.27
1597, 0.68
1598, 0.39
1599, 0.22
1600, 0.59
1601, 0.86
1602, 0.24
1603, 0.22
1604, 0.27
1605, 0.18
1606, 0.42
1607, 0.14
1608, 0.29
1609, 0.09
1610, 0.27
1611, 0.31
1612, 0.16
1613, 0.27
1614, 0.12
1615, 0.29
1616, 0.39
1617, 0.57
1618, 0.11
1619, 0.85
1620, 0.47
1621, 0.93
1622, 0.37
1623, 0.22
1624, 0.53
1625, 0.16
1626, 0.29
1627, 0.17
1628, 0.19
1629, 0.27
1630, 0.47
1631, 0.39
1632, 0.69
1633, 0.78
1634, 0.20
1635, 0.62
1636, 0.15
1637, 0.24
1638, 0.27
1639, 0.17
1640, 0.43
1641, 0.14
1642, 0.44
1643, 0.27
1644, 0.63
1645, 0.30
1646, 0.91
1647, 0.77
1648, 0.34
1649, 0.37
1650, 0.26
1651, 0.49
1652, 0.36
1653, 0.13
1654, 0.66
1655, 0.17
1656, 0.22
1657, 0.25
1658, 0.39
1659, 0.13
1660, 0.29
1661, 0.51
1662, 0.38
1663, 0.11
1664, 0.61
1665, 0.38
1666, 0.20
1667, 0.10
1668, 0.43
1669, 0.51
1670, 0.61
1671, 0.33
1672, 0.46
1673, 0.31
1674, 0.55
1675, 0.39
1676, 0.59
1677, 0.35
1678, 0.18
1679, 0.27
1680, 0.58
1681, 0.53
1682, 0.58
1683, 0.37
1684, 0.35
1685, 0.30
1686, 0.75
1687, 0.15
1688, 0.26
1689, 0.32
1690, 0.14
1691, 0.25
1692, 0.79
1693, 0.65
1694, 0.65
1695, 0.35
1696, 0.32
1697, 0.27
1698, 0.48
1699, 0.33
1700, 0.58
1701, 0.44
1702, 0.42
1703, 0.24
1704, 0.64
1705, 0.69
1706, 0.59
1707, 0.17
1708, 0.21
1709, 0.44
1710, 0.41
1711, 0.30
1712, 0.21
1713, 0.57
1714, 0.62
1715, 0.52
1716, 0.62
1717, 0.34
1718, 0.15
1719, 0.28
1720, 0.32
1721, 0.37
1722, 0.22
1723, 0.15
1724, 0.43
1725, 0.32
1726, 0.92
1727, 0.18
1728, 0.54
1729, 0.35
1730, 0.23
1731, 0.05
1732, 0.26
1733, 0.40
1734, 0.12
1735, 0.43
1736, 0.18
1737, 0.24
1738, 0.42
1739, 0.22
1740, 0.22
1741, 0.33
1742, 0.30
1743, 0.61
1744, 0.25
1745, 0.08
1746, 0.42
1747, 0.45
1748, 0.64
1749, 0.42
1750, 0.11
1751, 0.41
1752, 0.17
1753, 0.30
1754, 0.19
1755, 0.10
1756, 0.43
1757, 0.51
1758, 0.18
1759, 0.32
1760, 0.37
1761, 0.38
1762, 0.19
1763, 0.33
1764, 0.38
1765, 0.54
1766, 0.26
1767, 0.72
1768, 0.34
1769, 0.56
1770, 0.38
1771, 0.32
1772, 0.22
1773, 0.37
1774, 0.65
1775, 0.42
1776, 0.58
1777, 0.26
1778, 0.31
1779, 0.53
1780, 0.16
1781, 0.60
1782, 0.50
1783, 0.17
1784, 0.49
1785, 0.23
1786, 0.23
1787, 0.16
1788, 0.44
1789, 0.09
1790, 0.16
1791, 0.39
1792, 0.59
1793, 0.36
1794, 0.15
1795, 0.37
1796, 0.27
1797, 0.76
1798, 0.45
1799, 0.37
1800, 0.08
1801, 0.72
1802, 0.46
1803, 0.10
1804, 0.27
1805, 0.58
1806, 0.30
1807, 0.39
1808, 0.15
1809, 0.36
1810, 0.42
1811, 0.33
1812, 0.42
1813, 0.30
1814, 0.82
1815, 0.27
1816, 0.10
1817, 0.61
1818, 0.27
1819, 0.30
1820, 0.20
1821, 0.34
1822, 0.46
1823, 0.30
1824, 0.15
1825, 0.41
1826, 0.09
1827, 0.35
1828, 0.71
1829, 0.71
1830, 0.26
1831, 0.13
1832, 0.20
1833, 0.45
1834, 0.33
1835, 0.25
1836, 0.60
1837, 0.14
1838, 0.73
1839, 0.70
1840, 0.27
1841, 0.44
1842, 0.31
1843, 0.28
1844, 0.89
1845, 0.58
1846, 0.26
1847, 0.36
1848, 0.25
1849, 0.49
1850, 0.14
1851, 0.17
1852, 0.48
1853, 0.10
1854, 0.19
1855, 0.44
1856, 0.30
1857, 0.31
1858, 0.24
1859, 0.49
1860, 0.24
1861, 0.24
1862, 0.24
1863, 0.42
1864, 0.25
1865, 0.20
1866, 0.40
1867, 0.15
1868, 0.54
1869, 0.80
1870, 0.18
1871, 0.36
1872, 0.39
