ID,Prob1
920, 0.84
921, 0.42
922, 0.01
923, 0.37
924, 0.79
925, 0.14
926, 0.09
927, 0.25
928, 0.75
929, 0.27
930, 0.35
931, 0.00
932, 0.06
933, 0.85
934, 0.05
935, 0.03
936, 0.21
937, 0.57
938, 0.70
939, 0.88
940, 0.40
941, 0.16
942, 0.90
943, 0.48
944, 0.08
945, 0.03
946, 0.48
947, 0.03
948, 0.26
949, 0.47
950, 0.27
951, 0.57
952, 0.14
953, 1.00
954, 0.36
955, 0.40
956, 0.18
957, 0.00
958, 0.60
959, 0.14
960, 0.41
961, 0.50
962, 0.09
963, 0.38
964, 0.31
965, 0.06
966, 0.82
967, 0.68
968, 0.04
969, 0.44
970, 0.78
971, 0.86
972, 0.23
973, 0.19
974, 0.96
975, 0.75
976, 0.34
977, 0.03
978, 0.01
979, 0.33
980, 0.31
981, 0.17
982, 0.76
983, 0.25
984, 0.10
985, 0.00
986, 0.12
987, 0.40
988, 0.01
989, 0.52
990, 0.09
991, 0.36
992, 0.21
993, 0.16
994, 0.00
995, 0.34
996, 0.79
997, 0.57
998, 0.45
999, 0.25
1000, 0.01
1001, 0.85
1002, 0.53
1003, 0.45
1004, 0.78
1005, 0.26
1006, 0.23
1007, 0.79
1008, 0.23
1009, 0.64
1010, 0.15
1011, 0.94
1012, 0.18
1013, 0.74
1014, 0.10
1015, 0.23
1016, 0.70
1017, 0.74
1018, 0.47
1019, 0.45
1020, 0.60
1021, 0.84
1022, 0.40
1023, 0.99
1024, 0.16
1025, 0.38
1026, 0.32
1027, 0.80
1028, 0.50
1029, 0.73
1030, 0.06
1031, 0.67
1032, 0.30
1033, 0.05
1034, 0.23
1035, 0.84
1036, 0.11
1037, 0.39
1038, 0.15
1039, 0.30
1040, 0.31
1041, 0.62
1042, 0.40
1043, 0.46
1044, 0.62
1045, 0.27
1046, 0.32
1047, 0.04
1048, 0.86
1049, 0.29
1050, 0.02
1051, 0.57
1052, 0.13
1053, 0.21
1054, 0.19
1055, 0.10
1056, 0.39
1057, 0.49
1058, 0.26
1059, 0.08
1060, 0.41
1061, 0.04
1062, 0.16
1063, 0.68
1064, 0.07
1065, 0.37
1066, 0.18
1067, 0.03
1068, 0.01
1069, 0.27
1070, 1.00
1071, 0.56
1072, 0.33
1073, 0.42
1074, 0.27
1075, 0.17
1076, 0.45
1077, 0.74
1078, 0.02
1079, 0.24
1080, 0.13
1081, 0.36
1082, 0.45
1083, 0.06
1084, 0.17
1085, 0.07
1086, 0.01
1087, 0.56
1088, 0.59
1089, 0.27
1090, 0.12
1091, 0.02
1092, 0.05
1093, 0.29
1094, 0.04
1095, 0.19
1096, 0.44
1097, 0.10
1098, 0.43
1099, 0.19
1100, 0.49
1101, 0.19
1102, 0.17
1103, 0.40
1104, 0.61
1105, 0.40
1106, 0.69
1107, 0.19
1108, 0.49
1109, 0.72
1110, 0.93
1111, 0.37
1112, 0.58
1113, 0.30
1114, 0.06
1115, 0.36
1116, 0.13
1117, 0.08
1118, 0.04
1119, 0.20
1120, 0.47
1121, 0.19
1122, 0.01
1123, 0.35
1124, 0.77
1125, 0.12
1126, 0.41
1127, 0.04
1128, 0.33
1129, 0.47
1130, 0.32
1131, 0.08
1132, 0.20
1133, 0.30
1134, 0.47
1135, 0.59
1136, 0.91
1137, 0.09
1138, 0.45
1139, 0.70
1140, 0.39
1141, 0.07
1142, 0.34
1143, 0.38
1144, 0.78
1145, 0.32
1146, 0.01
1147, 0.00
1148, 0.01
1149, 0.25
1150, 0.15
1151, 0.20
1152, 0.33
1153, 0.06
1154, 0.00
1155, 0.17
1156, 0.05
1157, 0.14
1158, 0.65
1159, 0.38
1160, 0.33
1161, 0.00
1162, 0.01
1163, 0.94
1164, 0.30
1165, 0.90
1166, 0.68
1167, 0.13
1168, 0.08
1169, 0.37
1170, 0.10
1171, 0.79
1172, 0.24
1173, 0.65
1174, 0.26
1175, 0.66
1176, 0.82
1177, 0.51
1178, 0.54
1179, 0.15
1180, 0.12
1181, 0.06
1182, 0.10
1183, 0.22
1184, 0.69
1185, 0.90
1186, 0.15
1187, 0.36
1188, 0.07
1189, 0.44
1190, 0.16
1191, 0.04
1192, 0.20
1193, 0.07
1194, 0.44
1195, 0.08
1196, 0.28
1197, 0.04
1198, 0.47
1199, 0.28
1200, 0.15
1201, 0.66
1202, 0.72
1203, 0.74
1204, 0.03
1205, 0.51
1206, 0.84
1207, 0.21
1208, 0.08
1209, 0.96
1210, 0.43
1211, 0.09
1212, 0.29
1213, 0.34
1214, 0.48
1215, 0.30
1216, 0.05
1217, 0.01
1218, 0.42
1219, 0.63
1220, 0.23
1221, 0.08
1222, 0.14
1223, 0.08
1224, 0.09
1225, 0.14
1226, 0.10
1227, 0.27
1228, 0.36
1229, 0.50
1230, 0.17
1231, 0.58
1232, 0.08
1233, 0.44
1234, 0.35
1235, 0.05
1236, 0.02
1237, 0.03
1238, 0.12
1239, 0.55
1240, 0.30
1241, 0.14
1242, 0.91
1243, 0.06
1244, 0.39
1245, 0.33
1246, 0.53
1247, 0.95
1248, 0.64
1249, 0.25
1250, 0.35
1251, 0.21
1252, 0.37
1253, 0.05
1254, 0.14
1255, 0.08
1256, 0.62
1257, 0.02
1258, 0.16
1259, 0.10
1260, 0.22
1261, 0.27
1262, 0.53
1263, 0.39
1264, 0.00
1265, 0.01
1266, 0.66
1267, 0.18
1268, 0.03
1269, 0.07
1270, 0.15
1271, 0.41
1272, 0.10
1273, 0.38
1274, 0.00
1275, 0.25
1276, 0.30
1277, 0.00
1278, 0.64
1279, 0.08
1280, 0.24
1281, 0.00
1282, 0.18
1283, 0.91
1284, 0.10
1285, 0.49
1286, 0.19
1287, 0.22
1288, 0.08
1289, 0.11
1290, 0.46
1291, 0.04
1292, 0.03
1293, 0.34
1294, 0.57
1295, 0.29
1296, 0.52
1297, 0.09
1298, 0.34
1299, 0.03
1300, 0.11
1301, 0.33
1302, 0.83
1303, 0.37
1304, 0.00
1305, 0.55
1306, 0.00
1307, 0.63
1308, 0.06
1309, 0.25
1310, 0.26
1311, 0.58
1312, 0.48
1313, 0.33
1314, 0.23
1315, 0.06
1316, 0.09
1317, 0.20
1318, 0.28
1319, 0.15
1320, 0.26
1321, 0.37
1322, 0.59
1323, 0.12
1324, 0.79
1325, 0.49
1326, 0.06
1327, 0.87
1328, 0.28
1329, 0.07
1330, 0.26
1331, 0.16
1332, 0.21
1333, 0.03
1334, 0.04
1335, 0.08
1336, 0.15
1337, 0.09
1338, 0.33
1339, 0.37
1340, 0.41
1341, 0.63
1342, 0.94
1343, 0.76
1344, 0.80
1345, 0.13
1346, 0.13
1347, 0.41
1348, 0.30
1349, 0.23
1350, 0.02
1351, 0.49
1352, 0.01
1353, 0.13
1354, 0.25
1355, 0.15
1356, 0.07
1357, 0.27
1358, 0.12
1359, 0.03
1360, 0.61
1361, 0.55
1362, 0.45
1363, 0.12
1364, 0.33
1365, 0.65
1366, 0.88
1367, 0.41
1368, 0.10
1369, 0.72
1370, 0.28
1371, 0.60
1372, 0.37
1373, 0.14
1374, 0.13
1375, 0.33
1376, 0.34
1377, 0.00
1378, 0.43
1379, 0.96
1380, 0.13
1381, 0.96
1382, 0.40
1383, 0.78
1384, 0.03
1385, 0.31
1386, 0.23
1387, 0.60
1388, 0.38
1389, 0.55
1390, 0.21
1391, 0.62
1392, 0.32
1393, 0.78
1394, 0.60
1395, 0.07
1396, 0.68
1397, 0.73
1398, 0.07
1399, 0.62
1400, 0.18
1401, 0.22
1402, 0.29
1403, 0.43
1404, 0.94
1405, 0.04
1406, 0.21
1407, 0.27
1408, 0.27
1409, 0.08
1410, 0.04
1411, 0.21
1412, 0.01
1413, 0.00
1414, 0.01
1415, 0.15
1416, 0.22
1417, 0.50
1418, 0.83
1419, 0.25
1420, 0.20
1421, 0.26
1422, 0.47
1423, 0.12
1424, 0.89
1425, 0.13
1426, 0.53
1427, 0.08
1428, 0.19
1429, 0.25
1430, 0.39
1431, 0.00
1432, 0.12
1433, 0.46
1434, 0.32
1435, 0.77
1436, 0.59
1437, 0.44
1438, 0.12
1439, 0.13
1440, 0.37
1441, 0.25
1442, 0.20
1443, 0.10
1444, 0.17
1445, 0.20
1446, 0.26
1447, 0.25
1448, 0.25
1449, 0.31
1450, 0.02
1451, 0.44
1452, 0.17
1453, 0.34
1454, 0.01
1455, 0.01
1456, 0.00
1457, 0.69
1458, 0.81
1459, 0.55
1460, 0.22
1461, 0.28
1462, 0.04
1463, 0.19
1464, 0.76
1465, 0.67
1466, 0.03
1467, 0.07
1468, 0.87
1469, 0.08
1470, 0.14
1471, 0.21
1472, 0.87
1473, 0.72
1474, 0.05
1475, 0.66
1476, 0.25
1477, 0.17
1478, 0.65
1479, 0.70
1480, 0.52
1481, 0.40
1482, 0.45
1483, 0.11
1484, 0.63
1485, 0.02
1486, 0.02
1487, 0.12
1488, 0.45
1489, 0.31
1490, 0.06
1491, 0.72
1492, 0.75
1493, 0.23
1494, 0.87
1495, 0.94
1496, 0.98
1497, 0.18
1498, 0.36
1499, 0.33
1500, 0.54
1501, 0.24
1502, 0.20
1503, 0.88
1504, 0.17
1505, 0.16
1506, 0.00
1507, 0.54
1508, 0.23
1509, 0.25
1510, 0.65
1511, 0.01
1512, 0.08
1513, 0.21
1514, 0.17
1515, 0.21
1516, 0.15
1517, 0.47
1518, 0.43
1519, 0.10
1520, 0.08
1521, 0.83
1522, 0.04
1523, 0.02
1524, 0.23
1525, 0.45
1526, 0.89
1527, 0.04
1528, 0.21
1529, 0.71
1530, 0.89
1531, 0.30
1532, 0.36
1533, 0.14
1534, 0.14
1535, 0.14
1536, 0.01
1537, 0.91
1538, 0.69
1539, 0.65
1540, 0.99
1541, 0.53
1542, 0.41
1543, 0.08
1544, 0.08
1545, 0.63
1546, 0.17
1547, 0.31
1548, 0.25
1549, 0.79
1550, 0.36
1551, 0.41
1552, 0.27
1553, 0.19
1554, 0.00
1555, 0.52
1556, 0.01
1557, 0.56
1558, 0.77
1559, 0.20
1560, 0.08
1561, 0.07
1562, 0.70
1563, 0.17
1564, 0.17
1565, 0.85
1566, 0.01
1567, 0.23
1568, 0.77
1569, 0.04
1570, 0.15
1571, 0.00
1572, 0.46
1573, 0.69
1574, 0.48
1575, 0.30
1576, 0.74
1577, 0.12
1578, 0.22
1579, 0.61
1580, 0.04
1581, 0.58
1582, 0.30
1583, 0.96
1584, 0.60
1585, 0.95
1586, 0.10
1587, 0.33
1588, 0.95
1589, 0.31
1590, 0.67
1591, 0.19
1592, 0.27
1593, 0.37
1594, 0.60
1595, 0.27
1596, 0.10
1597, 0.71
1598, 0.27
1599, 0.09
1600, 0.26
1601, 0.92
1602, 0.13
1603, 0.21
1604, 0.06
1605, 0.33
1606, 0.66
1607, 0.06
1608, 0.01
1609, 0.06
1610, 0.39
1611, 0.63
1612, 0.62
1613, 0.06
1614, 0.07
1615, 0.33
1616, 0.46
1617, 0.55
1618, 0.07
1619, 0.73
1620, 0.58
1621, 1.00
1622, 0.17
1623, 0.54
1624, 0.27
1625, 0.20
1626, 0.18
1627, 0.09
1628, 0.08
1629, 0.19
1630, 0.53
1631, 0.16
1632, 0.70
1633, 0.90
1634, 0.12
1635, 0.55
1636, 0.06
1637, 0.44
1638, 0.43
1639, 0.14
1640, 0.41
1641, 0.04
1642, 0.82
1643, 0.10
1644, 0.74
1645, 0.20
1646, 0.88
1647, 0.81
1648, 0.03
1649, 0.44
1650, 0.38
1651, 0.60
1652, 0.42
1653, 0.14
1654, 0.76
1655, 0.24
1656, 0.52
1657, 0.11
1658, 0.59
1659, 0.01
1660, 0.06
1661, 0.58
1662, 0.13
1663, 0.26
1664, 0.74
1665, 0.29
1666, 0.11
1667, 0.01
1668, 0.49
1669, 0.19
1670, 0.92
1671, 0.36
1672, 0.20
1673, 0.27
1674, 0.42
1675, 0.82
1676, 0.85
1677, 0.13
1678, 0.08
1679, 0.19
1680, 0.67
1681, 0.15
1682, 0.67
1683, 0.29
1684, 0.24
1685, 0.31
1686, 0.17
1687, 0.01
1688, 0.27
1689, 0.47
1690, 0.01
1691, 0.27
1692, 0.93
1693, 0.60
1694, 0.94
1695, 0.44
1696, 0.36
1697, 0.01
1698, 0.69
1699, 0.22
1700, 0.35
1701, 0.09
1702, 0.56
1703, 0.02
1704, 0.78
1705, 0.91
1706, 0.54
1707, 0.03
1708, 0.54
1709, 0.04
1710, 0.41
1711, 0.06
1712, 0.27
1713, 0.63
1714, 0.61
1715, 0.54
1716, 0.58
1717, 0.39
1718, 0.16
1719, 0.05
1720, 0.38
1721, 0.28
1722, 0.16
1723, 0.27
1724, 0.38
1725, 0.15
1726, 1.00
1727, 0.15
1728, 0.93
1729, 0.40
1730, 0.04
1731, 0.00
1732, 0.32
1733, 0.30
1734, 0.05
1735, 0.60
1736, 0.10
1737, 0.28
1738, 0.44
1739, 0.27
1740, 0.25
1741, 0.19
1742, 0.25
1743, 0.33
1744, 0.59
1745, 0.00
1746, 0.57
1747, 0.78
1748, 0.86
1749, 0.39
1750, 0.11
1751, 0.19
1752, 0.15
1753, 0.39
1754, 0.02
1755, 0.00
1756, 0.48
1757, 0.38
1758, 0.16
1759, 0.30
1760, 0.43
1761, 0.14
1762, 0.58
1763, 0.19
1764, 0.08
1765, 0.67
1766, 0.20
1767, 0.65
1768, 0.34
1769, 0.67
1770, 0.28
1771, 0.31
1772, 0.12
1773, 0.06
1774, 0.72
1775, 0.60
1776, 0.88
1777, 0.19
1778, 0.16
1779, 0.62
1780, 0.05
1781, 0.58
1782, 0.35
1783, 0.01
1784, 0.70
1785, 0.22
1786, 0.12
1787, 0.23
1788, 0.50
1789, 0.05
1790, 0.17
1791, 0.23
1792, 0.15
1793, 0.84
1794, 0.26
1795, 0.29
1796, 0.39
1797, 0.07
1798, 0.04
1799, 0.41
1800, 0.00
1801, 0.86
1802, 0.25
1803, 0.02
1804, 0.16
1805, 0.74
1806, 0.09
1807, 0.53
1808, 0.05
1809, 0.34
1810, 0.63
1811, 0.54
1812, 0.77
1813, 0.42
1814, 0.89
1815, 0.23
1816, 0.21
1817, 0.82
1818, 0.81
1819, 0.82
1820, 0.09
1821, 0.17
1822, 0.27
1823, 0.03
1824, 0.07
1825, 0.34
1826, 0.02
1827, 0.18
1828, 0.89
1829, 0.92
1830, 0.00
1831, 0.02
1832, 0.35
1833, 0.37
1834, 0.13
1835, 0.01
1836, 0.56
1837, 0.02
1838, 0.82
1839, 0.75
1840, 0.47
1841, 0.26
1842, 0.19
1843, 0.24
1844, 0.79
1845, 0.62
1846, 0.03
1847, 0.24
1848, 0.33
1849, 0.29
1850, 0.02
1851, 0.12
1852, 0.84
1853, 0.01
1854, 0.04
1855, 0.90
1856, 0.30
1857, 0.57
1858, 0.23
1859, 0.18
1860, 0.20
1861, 0.16
1862, 0.06
1863, 0.31
1864, 0.50
1865, 0.05
1866, 0.44
1867, 0.04
1868, 0.63
1869, 0.91
1870, 0.18
1871, 0.48
1872, 0.36
