ID,Prob1
196, 0.24
197, 0.22
198, 0.28
199, 0.37
200, 0.24
201, 0.29
202, 0.37
203, 0.24
204, 0.40
205, 0.23
206, 0.34
207, 0.33
208, 0.30
209, 0.54
210, 0.42
211, 0.33
212, 0.25
213, 0.30
214, 0.32
215, 0.27
216, 0.29
217, 0.24
218, 0.28
219, 0.44
220, 0.27
221, 0.37
222, 0.26
223, 0.43
224, 0.40
225, 0.25
226, 0.40
227, 0.39
228, 0.36
229, 0.27
230, 0.50
231, 0.55
232, 0.25
233, 0.37
234, 0.38
235, 0.37
236, 0.36
237, 0.31
238, 0.39
239, 0.37
240, 0.35
241, 0.26
242, 0.25
243, 0.24
244, 0.37
245, 0.37
246, 0.24
247, 0.37
248, 0.44
249, 0.35
250, 0.54
251, 0.24
252, 0.37
253, 0.25
254, 0.45
255, 0.24
256, 0.37
257, 0.24
258, 0.37
259, 0.44
260, 0.34
261, 0.37
262, 0.25
263, 0.28
264, 0.28
265, 0.26
266, 0.41
267, 0.31
268, 0.24
269, 0.37
270, 0.37
271, 0.25
272, 0.24
273, 0.32
274, 0.52
275, 0.36
276, 0.37
277, 0.37
278, 0.37
279, 0.24
280, 0.54
281, 0.24
282, 0.21
283, 0.35
284, 0.27
285, 0.43
286, 0.54
287, 0.30
288, 0.25
289, 0.25
290, 0.26
291, 0.36
292, 0.37
293, 0.37
294, 0.28
295, 0.24
296, 0.32
297, 0.34
298, 0.33
299, 0.40
300, 0.39
301, 0.28
302, 0.37
303, 0.37
304, 0.37
305, 0.52
306, 0.47
307, 0.32
308, 0.43
309, 0.39
310, 0.54
311, 0.26
312, 0.38
313, 0.25
314, 0.37
315, 0.46
316, 0.24
317, 0.36
318, 0.25
319, 0.37
320, 0.25
321, 0.37
322, 0.23
323, 0.55
324, 0.26
325, 0.33
326, 0.29
327, 0.27
328, 0.25
329, 0.24
330, 0.25
331, 0.37
332, 0.28
333, 0.24
334, 0.54
335, 0.24
336, 0.24
337, 0.37
338, 0.37
339, 0.37
340, 0.48
341, 0.25
342, 0.33
343, 0.37
344, 0.24
345, 0.38
346, 0.37
347, 0.26
348, 0.22
349, 0.37
350, 0.40
351, 0.35
352, 0.25
353, 0.37
354, 0.26
355, 0.29
356, 0.24
357, 0.52
358, 0.42
359, 0.23
360, 0.27
361, 0.25
362, 0.24
363, 0.48
364, 0.38
365, 0.37
366, 0.28
367, 0.53
368, 0.24
369, 0.54
370, 0.27
371, 0.24
372, 0.25
373, 0.28
374, 0.52
375, 0.39
376, 0.50
377, 0.32
378, 0.40
379, 0.28
380, 0.37
381, 0.41
382, 0.37
383, 0.37
384, 0.41
385, 0.36
386, 0.26
387, 0.47
388, 0.24
389, 0.32
390, 0.24
391, 0.24
392, 0.44
393, 0.25
394, 0.42
395, 0.34
396, 0.32
397, 0.36
398, 0.24
399, 0.37
400, 0.39
401, 0.41
402, 0.37
403, 0.25
404, 0.31
405, 0.37
406, 0.32
407, 0.32
408, 0.24
409, 0.26
410, 0.37
411, 0.24
412, 0.26
413, 0.36
414, 0.27
415, 0.37
416, 0.30
417, 0.25
418, 0.27
419, 0.37
420, 0.54
421, 0.42
422, 0.45
423, 0.32
424, 0.25
425, 0.44
426, 0.26
427, 0.37
428, 0.24
429, 0.37
430, 0.37
431, 0.57
432, 0.30
433, 0.26
434, 0.38
435, 0.30
436, 0.35
437, 0.37
438, 0.35
439, 0.54
440, 0.25
441, 0.24
442, 0.37
443, 0.24
444, 0.42
445, 0.37
446, 0.50
447, 0.38
448, 0.37
449, 0.24
450, 0.38
451, 0.37
452, 0.24
453, 0.37
454, 0.24
455, 0.24
456, 0.36
457, 0.37
458, 0.36
459, 0.24
460, 0.37
461, 0.36
462, 0.28
463, 0.36
464, 0.48
465, 0.26
466, 0.26
467, 0.37
468, 0.24
469, 0.42
470, 0.30
471, 0.28
472, 0.44
473, 0.37
474, 0.38
475, 0.24
476, 0.24
477, 0.38
478, 0.37
479, 0.24
480, 0.32
481, 0.27
482, 0.37
483, 0.19
484, 0.24
485, 0.56
486, 0.37
487, 0.36
488, 0.24
489, 0.54
490, 0.30
491, 0.37
492, 0.34
493, 0.21
494, 0.35
495, 0.37
496, 0.37
497, 0.38
498, 0.54
499, 0.37
500, 0.26
501, 0.29
502, 0.26
503, 0.24
504, 0.52
505, 0.26
506, 0.41
507, 0.34
508, 0.25
509, 0.51
510, 0.54
511, 0.31
512, 0.24
513, 0.24
514, 0.37
515, 0.37
516, 0.28
517, 0.52
518, 0.37
519, 0.41
520, 0.37
521, 0.48
522, 0.25
523, 0.51
524, 0.36
525, 0.37
526, 0.36
527, 0.42
528, 0.37
529, 0.36
530, 0.26
531, 0.26
532, 0.30
533, 0.37
534, 0.37
535, 0.43
536, 0.42
537, 0.29
538, 0.32
539, 0.37
540, 0.30
541, 0.25
542, 0.37
543, 0.36
544, 0.24
545, 0.39
546, 0.45
547, 0.24
548, 0.37
549, 0.25
550, 0.37
551, 0.31
552, 0.42
553, 0.24
554, 0.37
555, 0.24
556, 0.26
557, 0.30
558, 0.34
559, 0.24
560, 0.45
561, 0.43
562, 0.25
563, 0.32
564, 0.26
565, 0.26
566, 0.24
567, 0.30
568, 0.34
569, 0.37
570, 0.40
571, 0.25
572, 0.22
573, 0.37
574, 0.30
575, 0.35
576, 0.28
577, 0.47
578, 0.37
579, 0.45
580, 0.29
581, 0.26
582, 0.37
583, 0.39
584, 0.33
585, 0.24
586, 0.38
587, 0.34
588, 0.42
589, 0.54
590, 0.36
591, 0.22
592, 0.37
593, 0.33
594, 0.40
595, 0.46
596, 0.37
597, 0.38
598, 0.25
599, 0.39
600, 0.37
601, 0.24
602, 0.24
603, 0.35
604, 0.30
605, 0.27
606, 0.37
607, 0.37
608, 0.40
609, 0.37
610, 0.30
611, 0.37
612, 0.40
613, 0.37
614, 0.42
615, 0.24
616, 0.45
617, 0.24
618, 0.23
619, 0.35
620, 0.54
621, 0.37
622, 0.28
623, 0.37
624, 0.25
625, 0.29
626, 0.24
627, 0.29
628, 0.34
629, 0.29
630, 0.37
631, 0.25
632, 0.40
633, 0.25
634, 0.26
635, 0.35
636, 0.44
637, 0.39
638, 0.24
639, 0.24
640, 0.33
641, 0.58
642, 0.36
643, 0.35
644, 0.24
645, 0.23
646, 0.27
647, 0.25
648, 0.24
649, 0.35
650, 0.54
651, 0.24
652, 0.43
653, 0.25
654, 0.24
655, 0.37
656, 0.37
657, 0.35
658, 0.54
659, 0.28
660, 0.37
661, 0.34
662, 0.37
663, 0.24
664, 0.46
665, 0.40
666, 0.26
667, 0.25
668, 0.37
669, 0.35
670, 0.33
671, 0.36
672, 0.28
673, 0.24
674, 0.24
675, 0.54
676, 0.24
677, 0.31
678, 0.34
679, 0.29
680, 0.37
681, 0.31
682, 0.24
683, 0.41
684, 0.33
685, 0.25
686, 0.29
687, 0.36
688, 0.31
689, 0.49
690, 0.53
691, 0.24
692, 0.38
693, 0.25
694, 0.24
695, 0.39
696, 0.47
697, 0.24
698, 0.37
699, 0.24
700, 0.37
701, 0.25
702, 0.27
703, 0.29
704, 0.37
705, 0.30
706, 0.37
707, 0.26
708, 0.32
709, 0.25
710, 0.37
711, 0.37
712, 0.39
713, 0.26
714, 0.33
715, 0.37
716, 0.37
717, 0.41
718, 0.27
719, 0.24
720, 0.24
721, 0.37
722, 0.37
723, 0.48
724, 0.24
725, 0.46
726, 0.27
727, 0.37
728, 0.26
729, 0.37
730, 0.24
731, 0.45
732, 0.24
733, 0.24
734, 0.22
735, 0.27
736, 0.52
737, 0.27
738, 0.37
739, 0.49
740, 0.38
741, 0.37
742, 0.48
743, 0.26
744, 0.37
745, 0.37
746, 0.37
747, 0.36
748, 0.35
749, 0.36
750, 0.25
751, 0.54
752, 0.24
753, 0.25
754, 0.38
755, 0.37
756, 0.26
757, 0.37
758, 0.37
759, 0.35
760, 0.24
761, 0.30
762, 0.54
763, 0.25
764, 0.27
765, 0.26
766, 0.24
767, 0.35
768, 0.27
769, 0.34
770, 0.33
771, 0.26
772, 0.36
773, 0.37
774, 0.31
775, 0.27
776, 0.34
777, 0.37
778, 0.36
779, 0.37
780, 0.37
781, 0.33
782, 0.25
783, 0.37
784, 0.37
785, 0.37
786, 0.50
787, 0.32
788, 0.37
789, 0.29
790, 0.25
791, 0.37
792, 0.29
793, 0.54
794, 0.54
795, 0.39
796, 0.33
797, 0.37
798, 0.37
799, 0.36
800, 0.51
801, 0.26
802, 0.29
803, 0.31
804, 0.37
805, 0.37
806, 0.24
807, 0.28
808, 0.25
809, 0.37
810, 0.37
811, 0.50
812, 0.26
813, 0.25
814, 0.37
815, 0.24
816, 0.25
817, 0.37
818, 0.30
819, 0.45
820, 0.25
821, 0.43
822, 0.25
823, 0.25
824, 0.30
825, 0.23
826, 0.37
827, 0.54
828, 0.25
829, 0.37
830, 0.25
831, 0.37
832, 0.38
833, 0.37
834, 0.38
835, 0.37
836, 0.43
837, 0.45
838, 0.44
839, 0.24
840, 0.42
841, 0.33
842, 0.30
843, 0.36
844, 0.37
845, 0.41
846, 0.40
847, 0.36
848, 0.25
849, 0.38
850, 0.55
851, 0.39
852, 0.35
853, 0.37
854, 0.24
855, 0.26
856, 0.37
857, 0.58
858, 0.25
859, 0.30
860, 0.36
861, 0.26
862, 0.25
863, 0.27
864, 0.44
865, 0.44
866, 0.37
867, 0.45
868, 0.36
869, 0.33
870, 0.40
871, 0.43
872, 0.25
873, 0.51
874, 0.36
875, 0.36
876, 0.41
877, 0.23
878, 0.25
879, 0.24
880, 0.23
881, 0.23
882, 0.26
883, 0.37
884, 0.53
885, 0.37
886, 0.40
887, 0.36
888, 0.37
889, 0.37
890, 0.32
891, 0.25
892, 0.38
893, 0.30
894, 0.22
895, 0.41
896, 0.25
897, 0.32
898, 0.29
899, 0.25
900, 0.37
901, 0.37
902, 0.52
903, 0.37
904, 0.37
905, 0.53
906, 0.25
907, 0.37
908, 0.40
909, 0.36
910, 0.37
911, 0.35
912, 0.32
913, 0.33
914, 0.24
915, 0.34
916, 0.32
917, 0.36
918, 0.27
919, 0.36
920, 0.37
921, 0.49
922, 0.27
923, 0.37
924, 0.31
925, 0.25
926, 0.27
927, 0.44
928, 0.51
929, 0.36
930, 0.34
931, 0.24
932, 0.37
933, 0.42
934, 0.35
935, 0.32
936, 0.37
937, 0.30
938, 0.35
939, 0.35
940, 0.37
941, 0.37
942, 0.37
943, 0.37
944, 0.28
945, 0.29
946, 0.47
947, 0.27
948, 0.24
949, 0.37
950, 0.37
951, 0.43
952, 0.51
953, 0.37
954, 0.27
955, 0.37
956, 0.34
957, 0.26
958, 0.40
959, 0.38
960, 0.24
961, 0.37
962, 0.24
963, 0.28
964, 0.43
965, 0.24
966, 0.45
967, 0.29
968, 0.24
969, 0.35
970, 0.38
971, 0.37
972, 0.44
973, 0.29
974, 0.37
975, 0.42
976, 0.24
977, 0.33
978, 0.37
979, 0.24
980, 0.37
981, 0.37
982, 0.44
983, 0.27
984, 0.37
985, 0.36
986, 0.31
987, 0.39
988, 0.24
989, 0.37
990, 0.25
991, 0.58
992, 0.34
993, 0.37
994, 0.24
995, 0.50
996, 0.34
997, 0.40
998, 0.37
999, 0.33
1000, 0.35
1001, 0.44
1002, 0.37
1003, 0.37
1004, 0.37
1005, 0.26
1006, 0.26
1007, 0.39
1008, 0.35
1009, 0.37
1010, 0.24
1011, 0.34
1012, 0.31
1013, 0.39
1014, 0.36
1015, 0.31
1016, 0.52
1017, 0.37
1018, 0.37
1019, 0.24
1020, 0.49
1021, 0.33
1022, 0.37
1023, 0.54
1024, 0.30
1025, 0.50
1026, 0.54
1027, 0.35
1028, 0.37
1029, 0.37
1030, 0.37
1031, 0.36
1032, 0.37
1033, 0.40
1034, 0.25
1035, 0.37
1036, 0.25
1037, 0.24
1038, 0.26
1039, 0.50
1040, 0.37
1041, 0.24
1042, 0.24
1043, 0.57
1044, 0.40
1045, 0.29
1046, 0.37
1047, 0.33
1048, 0.37
1049, 0.37
1050, 0.26
1051, 0.54
1052, 0.37
1053, 0.23
1054, 0.25
1055, 0.31
1056, 0.25
1057, 0.23
1058, 0.44
1059, 0.37
1060, 0.26
1061, 0.37
1062, 0.36
1063, 0.39
1064, 0.24
1065, 0.24
1066, 0.31
1067, 0.37
1068, 0.37
1069, 0.24
1070, 0.37
1071, 0.25
1072, 0.26
1073, 0.54
1074, 0.24
1075, 0.25
1076, 0.37
1077, 0.35
1078, 0.37
1079, 0.25
1080, 0.42
1081, 0.31
1082, 0.36
1083, 0.37
1084, 0.24
1085, 0.26
1086, 0.25
1087, 0.24
1088, 0.34
1089, 0.24
1090, 0.23
1091, 0.37
1092, 0.26
1093, 0.25
1094, 0.30
1095, 0.24
1096, 0.27
1097, 0.40
1098, 0.24
1099, 0.36
1100, 0.37
1101, 0.24
1102, 0.39
1103, 0.50
1104, 0.24
1105, 0.29
1106, 0.37
1107, 0.31
1108, 0.24
1109, 0.32
1110, 0.37
1111, 0.35
1112, 0.39
1113, 0.24
1114, 0.37
1115, 0.54
1116, 0.37
1117, 0.37
1118, 0.33
1119, 0.37
1120, 0.39
1121, 0.29
1122, 0.43
1123, 0.24
1124, 0.41
1125, 0.39
1126, 0.25
1127, 0.36
1128, 0.24
1129, 0.39
1130, 0.34
1131, 0.25
1132, 0.24
1133, 0.36
1134, 0.29
1135, 0.45
1136, 0.37
1137, 0.38
1138, 0.28
1139, 0.29
1140, 0.29
1141, 0.36
1142, 0.25
1143, 0.27
1144, 0.48
1145, 0.37
1146, 0.28
1147, 0.37
1148, 0.38
1149, 0.37
1150, 0.24
1151, 0.32
1152, 0.43
1153, 0.33
1154, 0.46
1155, 0.46
1156, 0.35
1157, 0.31
1158, 0.37
1159, 0.31
1160, 0.37
1161, 0.25
1162, 0.34
1163, 0.37
1164, 0.44
1165, 0.37
1166, 0.33
1167, 0.24
1168, 0.54
1169, 0.40
1170, 0.26
1171, 0.26
1172, 0.27
1173, 0.54
1174, 0.45
1175, 0.40
1176, 0.49
1177, 0.50
1178, 0.30
1179, 0.37
1180, 0.25
1181, 0.25
1182, 0.25
1183, 0.47
1184, 0.53
1185, 0.37
1186, 0.24
1187, 0.24
1188, 0.38
1189, 0.29
1190, 0.49
1191, 0.44
1192, 0.26
1193, 0.41
1194, 0.24
1195, 0.45
1196, 0.25
1197, 0.25
1198, 0.32
1199, 0.29
1200, 0.37
1201, 0.24
1202, 0.37
1203, 0.54
1204, 0.26
1205, 0.41
1206, 0.45
1207, 0.29
1208, 0.24
1209, 0.37
1210, 0.25
1211, 0.25
1212, 0.38
1213, 0.24
1214, 0.27
1215, 0.30
1216, 0.37
1217, 0.35
1218, 0.25
1219, 0.33
1220, 0.25
1221, 0.46
1222, 0.37
1223, 0.23
1224, 0.24
1225, 0.26
1226, 0.37
1227, 0.27
1228, 0.25
1229, 0.29
1230, 0.37
1231, 0.39
1232, 0.28
1233, 0.32
1234, 0.25
1235, 0.23
1236, 0.37
1237, 0.37
1238, 0.24
1239, 0.37
1240, 0.25
1241, 0.26
1242, 0.37
1243, 0.24
1244, 0.26
1245, 0.25
1246, 0.28
1247, 0.36
1248, 0.32
1249, 0.27
1250, 0.34
1251, 0.37
1252, 0.54
1253, 0.22
1254, 0.36
1255, 0.23
1256, 0.37
1257, 0.37
1258, 0.25
1259, 0.25
1260, 0.34
1261, 0.46
1262, 0.41
1263, 0.24
1264, 0.32
1265, 0.37
1266, 0.37
1267, 0.36
1268, 0.39
1269, 0.25
1270, 0.39
1271, 0.31
1272, 0.40
1273, 0.45
1274, 0.24
1275, 0.24
1276, 0.24
1277, 0.24
1278, 0.37
1279, 0.23
1280, 0.37
1281, 0.35
1282, 0.24
1283, 0.26
1284, 0.25
1285, 0.24
1286, 0.40
1287, 0.31
1288, 0.28
1289, 0.26
1290, 0.27
1291, 0.37
1292, 0.25
1293, 0.37
1294, 0.50
1295, 0.26
1296, 0.35
1297, 0.22
1298, 0.34
1299, 0.37
1300, 0.25
1301, 0.24
1302, 0.30
1303, 0.36
1304, 0.37
1305, 0.36
1306, 0.22
1307, 0.37
1308, 0.37
1309, 0.25
1310, 0.37
1311, 0.25
1312, 0.51
1313, 0.23
1314, 0.39
1315, 0.33
1316, 0.26
1317, 0.29
1318, 0.38
1319, 0.33
1320, 0.37
1321, 0.33
1322, 0.24
1323, 0.35
1324, 0.54
1325, 0.50
1326, 0.26
1327, 0.37
1328, 0.45
1329, 0.29
1330, 0.24
1331, 0.52
1332, 0.26
1333, 0.45
1334, 0.45
1335, 0.24
1336, 0.42
1337, 0.37
1338, 0.26
1339, 0.37
1340, 0.25
1341, 0.37
1342, 0.54
1343, 0.37
1344, 0.24
1345, 0.25
1346, 0.24
1347, 0.37
1348, 0.38
1349, 0.25
1350, 0.24
1351, 0.24
1352, 0.25
1353, 0.24
1354, 0.28
1355, 0.30
1356, 0.37
1357, 0.31
1358, 0.28
1359, 0.35
1360, 0.37
1361, 0.25
1362, 0.24
1363, 0.33
1364, 0.28
1365, 0.54
1366, 0.33
1367, 0.37
1368, 0.27
1369, 0.38
1370, 0.37
1371, 0.31
1372, 0.45
1373, 0.37
1374, 0.20
1375, 0.40
1376, 0.37
1377, 0.24
1378, 0.37
1379, 0.37
1380, 0.23
1381, 0.49
1382, 0.24
1383, 0.51
1384, 0.42
1385, 0.24
1386, 0.41
1387, 0.44
1388, 0.50
1389, 0.55
1390, 0.49
1391, 0.37
1392, 0.42
1393, 0.45
1394, 0.25
1395, 0.24
1396, 0.37
1397, 0.35
1398, 0.26
1399, 0.42
1400, 0.41
1401, 0.26
1402, 0.41
1403, 0.46
1404, 0.54
1405, 0.31
1406, 0.30
1407, 0.37
1408, 0.54
1409, 0.34
1410, 0.36
1411, 0.28
1412, 0.33
1413, 0.36
1414, 0.24
1415, 0.41
1416, 0.24
1417, 0.24
1418, 0.24
1419, 0.37
1420, 0.24
1421, 0.28
1422, 0.37
1423, 0.37
1424, 0.51
1425, 0.54
1426, 0.34
1427, 0.25
1428, 0.37
1429, 0.36
1430, 0.25
1431, 0.37
1432, 0.37
1433, 0.24
1434, 0.24
1435, 0.39
1436, 0.28
1437, 0.52
1438, 0.23
1439, 0.26
1440, 0.37
1441, 0.35
1442, 0.38
1443, 0.27
1444, 0.29
1445, 0.48
1446, 0.38
1447, 0.25
1448, 0.37
1449, 0.30
1450, 0.37
1451, 0.43
1452, 0.25
1453, 0.48
1454, 0.27
1455, 0.31
1456, 0.37
1457, 0.37
1458, 0.37
1459, 0.27
1460, 0.31
1461, 0.43
1462, 0.38
1463, 0.41
1464, 0.54
1465, 0.36
1466, 0.27
1467, 0.34
1468, 0.37
1469, 0.37
1470, 0.24
1471, 0.24
1472, 0.49
1473, 0.37
1474, 0.37
1475, 0.37
1476, 0.24
1477, 0.35
1478, 0.47
1479, 0.25
1480, 0.24
1481, 0.38
1482, 0.37
1483, 0.37
1484, 0.37
1485, 0.39
1486, 0.36
1487, 0.42
1488, 0.27
1489, 0.45
1490, 0.24
1491, 0.37
1492, 0.38
1493, 0.24
1494, 0.50
1495, 0.37
1496, 0.38
1497, 0.31
1498, 0.24
1499, 0.37
1500, 0.46
1501, 0.26
1502, 0.27
1503, 0.37
1504, 0.35
1505, 0.36
1506, 0.37
1507, 0.49
1508, 0.37
1509, 0.24
1510, 0.31
1511, 0.38
1512, 0.26
1513, 0.24
1514, 0.39
1515, 0.30
1516, 0.25
1517, 0.38
1518, 0.37
1519, 0.50
1520, 0.31
1521, 0.25
1522, 0.24
1523, 0.23
1524, 0.53
1525, 0.33
1526, 0.41
1527, 0.28
1528, 0.24
1529, 0.31
1530, 0.37
1531, 0.31
1532, 0.34
1533, 0.26
1534, 0.25
1535, 0.37
1536, 0.24
1537, 0.37
1538, 0.30
1539, 0.37
1540, 0.43
1541, 0.28
1542, 0.37
1543, 0.42
1544, 0.37
1545, 0.37
1546, 0.24
1547, 0.24
1548, 0.30
1549, 0.54
1550, 0.45
1551, 0.34
1552, 0.27
1553, 0.41
1554, 0.37
1555, 0.37
1556, 0.37
1557, 0.38
1558, 0.37
1559, 0.30
1560, 0.33
1561, 0.24
1562, 0.37
1563, 0.52
1564, 0.36
1565, 0.44
1566, 0.37
1567, 0.25
1568, 0.37
1569, 0.24
1570, 0.23
1571, 0.37
1572, 0.25
1573, 0.37
1574, 0.34
1575, 0.25
1576, 0.33
1577, 0.37
1578, 0.24
1579, 0.24
1580, 0.37
1581, 0.24
1582, 0.24
1583, 0.37
1584, 0.25
1585, 0.39
1586, 0.24
1587, 0.54
1588, 0.37
1589, 0.45
1590, 0.37
1591, 0.36
1592, 0.52
1593, 0.34
1594, 0.54
1595, 0.56
1596, 0.24
1597, 0.37
1598, 0.40
1599, 0.34
1600, 0.44
1601, 0.54
1602, 0.45
1603, 0.27
1604, 0.32
1605, 0.25
1606, 0.38
1607, 0.24
1608, 0.43
1609, 0.39
1610, 0.46
1611, 0.28
1612, 0.27
1613, 0.37
1614, 0.31
1615, 0.24
1616, 0.24
1617, 0.37
1618, 0.26
1619, 0.37
1620, 0.32
1621, 0.37
1622, 0.36
1623, 0.24
1624, 0.37
1625, 0.24
1626, 0.24
1627, 0.24
1628, 0.24
1629, 0.29
1630, 0.27
1631, 0.26
1632, 0.35
1633, 0.55
1634, 0.30
1635, 0.35
1636, 0.24
1637, 0.36
1638, 0.24
1639, 0.24
1640, 0.54
1641, 0.27
1642, 0.27
1643, 0.34
1644, 0.38
1645, 0.55
1646, 0.41
1647, 0.37
1648, 0.27
1649, 0.23
1650, 0.41
1651, 0.53
1652, 0.35
1653, 0.29
1654, 0.37
1655, 0.24
1656, 0.24
1657, 0.39
1658, 0.40
1659, 0.24
1660, 0.24
1661, 0.61
1662, 0.31
1663, 0.24
1664, 0.21
1665, 0.37
1666, 0.29
1667, 0.30
1668, 0.54
1669, 0.37
1670, 0.37
1671, 0.31
1672, 0.39
1673, 0.30
1674, 0.28
1675, 0.25
1676, 0.37
1677, 0.31
1678, 0.23
1679, 0.24
1680, 0.36
1681, 0.37
1682, 0.46
1683, 0.30
1684, 0.31
1685, 0.40
1686, 0.42
1687, 0.37
1688, 0.24
1689, 0.28
1690, 0.27
1691, 0.38
1692, 0.36
1693, 0.37
1694, 0.42
1695, 0.24
1696, 0.49
1697, 0.37
1698, 0.54
1699, 0.26
1700, 0.37
1701, 0.25
1702, 0.40
1703, 0.35
1704, 0.38
1705, 0.47
1706, 0.32
1707, 0.29
1708, 0.27
1709, 0.25
1710, 0.49
1711, 0.37
1712, 0.25
1713, 0.49
1714, 0.36
1715, 0.50
1716, 0.32
1717, 0.37
1718, 0.29
1719, 0.33
1720, 0.24
1721, 0.29
1722, 0.54
1723, 0.24
1724, 0.58
1725, 0.41
1726, 0.37
1727, 0.35
1728, 0.24
1729, 0.38
1730, 0.27
1731, 0.23
1732, 0.40
1733, 0.24
1734, 0.34
1735, 0.24
1736, 0.28
1737, 0.26
1738, 0.40
1739, 0.24
1740, 0.25
1741, 0.36
1742, 0.43
1743, 0.37
1744, 0.37
1745, 0.32
1746, 0.52
1747, 0.37
1748, 0.22
1749, 0.37
1750, 0.40
1751, 0.37
1752, 0.25
1753, 0.28
1754, 0.37
1755, 0.24
1756, 0.37
1757, 0.52
1758, 0.26
1759, 0.27
1760, 0.40
1761, 0.37
1762, 0.24
1763, 0.36
1764, 0.32
1765, 0.33
1766, 0.31
1767, 0.38
1768, 0.24
1769, 0.45
1770, 0.36
1771, 0.39
1772, 0.32
1773, 0.37
1774, 0.55
1775, 0.24
1776, 0.37
1777, 0.36
1778, 0.43
1779, 0.37
1780, 0.24
1781, 0.35
1782, 0.36
1783, 0.29
1784, 0.37
1785, 0.32
1786, 0.24
1787, 0.24
1788, 0.37
1789, 0.24
1790, 0.27
1791, 0.35
1792, 0.37
1793, 0.30
1794, 0.37
1795, 0.24
1796, 0.24
1797, 0.37
1798, 0.37
1799, 0.25
1800, 0.37
1801, 0.37
1802, 0.42
1803, 0.33
1804, 0.43
1805, 0.45
1806, 0.32
1807, 0.55
1808, 0.36
1809, 0.25
1810, 0.45
1811, 0.52
1812, 0.34
1813, 0.37
1814, 0.41
1815, 0.25
1816, 0.27
1817, 0.55
1818, 0.51
1819, 0.24
1820, 0.25
1821, 0.37
1822, 0.54
1823, 0.36
1824, 0.37
1825, 0.37
1826, 0.26
1827, 0.39
1828, 0.37
1829, 0.37
1830, 0.26
1831, 0.25
1832, 0.25
1833, 0.24
1834, 0.24
1835, 0.37
1836, 0.51
1837, 0.30
1838, 0.37
1839, 0.54
1840, 0.37
1841, 0.39
1842, 0.37
1843, 0.24
1844, 0.54
1845, 0.37
1846, 0.38
1847, 0.41
1848, 0.29
1849, 0.28
1850, 0.36
1851, 0.25
1852, 0.45
1853, 0.34
1854, 0.34
1855, 0.32
1856, 0.44
1857, 0.54
1858, 0.36
1859, 0.38
1860, 0.30
1861, 0.27
1862, 0.35
1863, 0.30
1864, 0.29
1865, 0.37
1866, 0.27
1867, 0.42
1868, 0.38
1869, 0.37
1870, 0.27
1871, 0.42
1872, 0.57
