ID,Prob1
585, 0.35
586, 0.86
587, 0.82
588, 0.26
589, 0.99
590, 0.22
591, 0.02
592, 0.73
593, 0.55
594, 0.33
595, 0.62
596, 0.39
597, 0.85
598, 0.12
599, 0.08
600, 0.54
601, 0.12
602, 0.36
603, 0.24
604, 0.03
605, 0.03
606, 0.48
607, 0.00
608, 0.41
609, 0.55
610, 0.12
611, 0.59
612, 0.26
613, 0.72
614, 0.40
615, 0.02
616, 0.36
617, 0.28
618, 0.10
619, 0.42
620, 0.42
621, 0.66
622, 0.15
623, 0.38
624, 0.18
625, 0.08
626, 0.05
627, 0.11
628, 0.22
629, 0.66
630, 0.03
631, 0.24
632, 0.29
633, 0.43
634, 0.33
635, 0.89
636, 0.74
637, 0.25
638, 0.40
639, 0.42
640, 0.11
641, 0.59
642, 0.36
643, 0.66
644, 0.51
645, 0.08
646, 0.31
647, 0.21
648, 0.21
649, 0.27
650, 0.31
651, 0.05
652, 0.76
653, 0.05
654, 0.03
655, 0.63
656, 0.11
657, 0.58
658, 0.42
659, 0.09
660, 0.95
661, 0.23
662, 0.02
663, 0.04
664, 0.88
665, 0.01
666, 0.04
667, 0.68
668, 0.79
669, 0.11
670, 0.01
671, 0.03
672, 0.09
673, 0.05
674, 0.15
675, 0.70
676, 0.35
677, 0.67
678, 0.18
679, 0.14
680, 0.58
681, 0.32
682, 0.18
683, 0.78
684, 0.23
685, 0.31
686, 0.09
687, 0.03
688, 0.00
689, 0.20
690, 0.40
691, 0.32
692, 0.86
693, 0.55
694, 0.80
695, 0.82
696, 0.29
697, 0.09
698, 0.00
699, 0.35
700, 0.57
701, 0.28
702, 0.24
703, 0.88
704, 0.55
705, 0.79
706, 0.27
707, 0.15
708, 0.09
709, 0.02
710, 0.09
711, 0.88
712, 0.11
713, 0.04
714, 0.17
715, 0.23
716, 0.58
717, 0.14
718, 0.87
719, 0.31
720, 0.25
721, 0.60
722, 0.74
723, 0.31
724, 0.23
725, 0.69
726, 0.19
727, 0.94
728, 0.47
729, 0.30
730, 0.07
731, 0.24
732, 0.02
733, 0.05
734, 0.10
735, 0.21
736, 0.18
737, 0.11
738, 0.88
739, 0.60
740, 0.75
741, 0.97
742, 0.08
743, 0.02
744, 0.38
745, 0.60
746, 0.99
747, 0.48
748, 0.01
749, 0.17
750, 0.08
751, 0.47
752, 0.27
753, 0.02
754, 0.21
755, 0.56
756, 0.57
757, 0.12
758, 0.11
759, 0.23
760, 0.10
761, 0.25
762, 0.47
763, 0.20
764, 0.27
765, 0.30
766, 0.13
767, 0.10
768, 0.27
769, 0.75
770, 0.67
771, 0.01
772, 0.11
773, 0.03
774, 0.08
775, 0.08
776, 0.07
777, 0.00
778, 0.45
779, 0.09
780, 0.99
781, 0.06
782, 0.02
783, 0.12
784, 0.44
785, 0.27
786, 0.52
787, 0.79
788, 0.84
789, 0.07
790, 0.17
791, 0.55
792, 0.06
793, 0.70
794, 0.96
795, 0.18
796, 0.09
797, 1.00
798, 0.84
799, 0.61
800, 0.80
801, 0.39
802, 0.51
803, 0.06
804, 0.30
805, 0.90
806, 0.34
807, 0.38
808, 0.07
809, 0.69
810, 0.20
811, 0.99
812, 0.18
813, 0.35
814, 0.39
815, 0.02
816, 0.22
817, 0.27
818, 0.33
819, 0.29
820, 0.47
821, 0.51
822, 0.26
823, 0.37
824, 0.11
825, 0.73
826, 0.76
827, 0.42
828, 0.15
829, 0.83
830, 0.42
831, 0.00
832, 0.21
833, 0.30
834, 0.15
835, 0.91
836, 0.36
837, 0.14
838, 0.85
839, 0.00
840, 0.18
841, 0.23
842, 0.08
843, 0.66
844, 0.76
845, 0.35
846, 0.35
847, 0.64
848, 0.04
849, 0.97
850, 0.42
851, 0.33
852, 0.26
853, 0.34
854, 0.29
855, 0.34
856, 0.54
857, 0.34
858, 0.06
859, 0.19
860, 0.05
861, 0.00
862, 0.27
863, 0.20
864, 0.43
865, 0.12
866, 0.02
867, 0.40
868, 0.36
869, 0.01
870, 0.73
871, 0.23
872, 0.26
873, 0.44
874, 0.38
875, 0.29
876, 0.40
877, 0.18
878, 0.24
879, 0.28
880, 0.12
881, 0.28
882, 0.28
883, 0.43
884, 0.56
885, 0.01
886, 0.13
887, 0.15
888, 0.17
889, 0.87
890, 0.04
891, 0.09
892, 0.75
893, 0.16
894, 0.47
895, 0.15
896, 0.12
897, 0.11
898, 0.44
899, 0.11
900, 0.94
901, 0.83
902, 0.31
903, 0.41
904, 0.91
905, 0.99
906, 0.58
907, 0.75
908, 0.99
909, 0.36
910, 0.03
911, 0.08
912, 0.01
913, 0.30
914, 0.01
915, 0.18
916, 0.14
917, 0.10
918, 0.11
919, 0.35
920, 0.66
921, 0.74
922, 0.03
923, 0.26
924, 0.76
925, 0.05
926, 0.07
927, 0.19
928, 0.69
929, 0.31
930, 0.25
931, 0.01
932, 0.06
933, 0.86
934, 0.04
935, 0.03
936, 0.11
937, 0.85
938, 0.27
939, 0.83
940, 0.35
941, 0.15
942, 0.93
943, 0.23
944, 0.11
945, 0.03
946, 0.54
947, 0.02
948, 0.26
949, 0.35
950, 0.24
951, 0.66
952, 0.11
953, 1.00
954, 0.34
955, 0.37
956, 0.12
957, 0.01
958, 0.59
959, 0.38
960, 0.39
961, 0.44
962, 0.16
963, 0.39
964, 0.13
965, 0.13
966, 0.86
967, 0.58
968, 0.03
969, 0.32
970, 0.85
971, 0.66
972, 0.21
973, 0.10
974, 0.84
975, 0.68
976, 0.20
977, 0.02
978, 0.01
979, 0.30
980, 0.18
981, 0.33
982, 0.73
983, 0.24
984, 0.17
985, 0.00
986, 0.05
987, 0.29
988, 0.01
989, 0.65
990, 0.12
991, 0.34
992, 0.16
993, 0.19
994, 0.00
995, 0.32
996, 0.81
997, 0.69
998, 0.46
999, 0.40
1000, 0.00
1001, 0.88
1002, 0.52
1003, 0.56
1004, 0.69
1005, 0.22
1006, 0.28
1007, 0.80
1008, 0.26
1009, 0.65
1010, 0.18
1011, 0.83
1012, 0.09
1013, 0.52
1014, 0.14
1015, 0.29
1016, 0.71
1017, 0.69
1018, 0.48
1019, 0.28
1020, 0.56
1021, 0.72
1022, 0.35
1023, 0.98
1024, 0.08
1025, 0.32
1026, 0.35
1027, 0.78
1028, 0.52
1029, 0.62
1030, 0.12
1031, 0.54
1032, 0.41
1033, 0.08
1034, 0.26
1035, 0.92
1036, 0.07
1037, 0.35
1038, 0.10
1039, 0.34
1040, 0.16
1041, 0.71
1042, 0.34
1043, 0.43
1044, 0.62
1045, 0.20
1046, 0.35
1047, 0.04
1048, 0.95
1049, 0.37
1050, 0.03
1051, 0.54
1052, 0.12
1053, 0.13
1054, 0.16
1055, 0.05
1056, 0.26
1057, 0.08
1058, 0.33
1059, 0.25
1060, 0.52
1061, 0.02
1062, 0.20
1063, 0.65
1064, 0.12
1065, 0.35
1066, 0.19
1067, 0.02
1068, 0.01
1069, 0.27
1070, 1.00
1071, 0.50
1072, 0.14
1073, 0.39
1074, 0.22
1075, 0.10
1076, 0.17
1077, 0.56
1078, 0.01
1079, 0.19
1080, 0.12
1081, 0.65
1082, 0.20
1083, 0.03
1084, 0.22
1085, 0.13
1086, 0.01
1087, 0.37
1088, 0.53
1089, 0.29
1090, 0.13
1091, 0.03
1092, 0.09
1093, 0.18
1094, 0.02
1095, 0.43
1096, 0.50
1097, 0.11
1098, 0.52
1099, 0.20
1100, 0.38
1101, 0.20
1102, 0.08
1103, 0.53
1104, 0.57
1105, 0.45
1106, 0.63
1107, 0.10
1108, 0.58
1109, 0.65
1110, 0.90
1111, 0.29
1112, 0.63
1113, 0.33
1114, 0.18
1115, 0.32
1116, 0.21
1117, 0.03
1118, 0.03
1119, 0.26
1120, 0.56
1121, 0.26
1122, 0.01
1123, 0.24
1124, 0.80
1125, 0.05
1126, 0.19
1127, 0.07
1128, 0.33
1129, 0.41
1130, 0.34
1131, 0.21
1132, 0.09
1133, 0.32
1134, 0.30
1135, 0.51
1136, 0.93
1137, 0.08
1138, 0.20
1139, 0.58
1140, 0.19
1141, 0.31
1142, 0.59
1143, 0.36
1144, 0.74
1145, 0.27
1146, 0.01
1147, 0.01
1148, 0.01
1149, 0.14
1150, 0.08
1151, 0.09
1152, 0.11
1153, 0.02
1154, 0.02
1155, 0.20
1156, 0.02
1157, 0.06
1158, 0.83
1159, 0.29
1160, 0.41
1161, 0.02
1162, 0.01
1163, 0.90
1164, 0.19
1165, 0.91
1166, 0.40
1167, 0.09
1168, 0.08
1169, 0.46
1170, 0.16
1171, 0.72
1172, 0.25
1173, 0.64
1174, 0.27
1175, 0.53
1176, 0.85
1177, 0.40
1178, 0.43
1179, 0.09
1180, 0.07
1181, 0.03
1182, 0.13
1183, 0.33
1184, 0.63
1185, 0.76
1186, 0.17
1187, 0.37
1188, 0.11
1189, 0.64
1190, 0.18
1191, 0.06
1192, 0.16
1193, 0.34
1194, 0.43
1195, 0.07
1196, 0.23
1197, 0.06
1198, 0.54
1199, 0.22
1200, 0.34
1201, 0.49
1202, 0.82
1203, 0.69
1204, 0.02
1205, 0.46
1206, 0.72
1207, 0.26
1208, 0.04
1209, 0.99
1210, 0.31
1211, 0.12
1212, 0.57
1213, 0.19
1214, 0.50
1215, 0.21
1216, 0.09
1217, 0.01
1218, 0.44
1219, 0.71
1220, 0.22
1221, 0.11
1222, 0.16
1223, 0.06
1224, 0.19
1225, 0.21
1226, 0.02
1227, 0.40
1228, 0.39
1229, 0.50
1230, 0.13
1231, 0.58
1232, 0.11
1233, 0.32
1234, 0.43
1235, 0.01
1236, 0.05
1237, 0.08
1238, 0.14
1239, 0.54
1240, 0.48
1241, 0.13
1242, 0.87
1243, 0.09
1244, 0.26
1245, 0.31
1246, 0.65
1247, 0.91
1248, 0.43
1249, 0.24
1250, 0.46
1251, 0.21
1252, 0.28
1253, 0.04
1254, 0.12
1255, 0.10
1256, 0.66
1257, 0.07
1258, 0.17
1259, 0.10
1260, 0.20
1261, 0.54
1262, 0.61
1263, 0.35
1264, 0.00
1265, 0.01
1266, 0.55
1267, 0.27
1268, 0.06
1269, 0.02
1270, 0.09
1271, 0.35
1272, 0.09
1273, 0.41
1274, 0.00
1275, 0.25
1276, 0.32
1277, 0.00
1278, 0.65
1279, 0.08
1280, 0.39
1281, 0.01
1282, 0.22
1283, 0.93
1284, 0.18
1285, 0.59
1286, 0.14
1287, 0.43
1288, 0.06
1289, 0.14
1290, 0.49
1291, 0.02
1292, 0.02
1293, 0.12
1294, 0.69
1295, 0.28
1296, 0.42
1297, 0.05
1298, 0.27
1299, 0.03
1300, 0.13
1301, 0.47
1302, 0.82
1303, 0.18
1304, 0.01
1305, 0.29
1306, 0.00
1307, 0.53
1308, 0.02
1309, 0.11
1310, 0.55
1311, 0.61
1312, 0.42
1313, 0.44
1314, 0.18
1315, 0.03
1316, 0.15
1317, 0.21
1318, 0.62
1319, 0.15
1320, 0.23
1321, 0.31
1322, 0.72
1323, 0.03
1324, 0.79
1325, 0.35
1326, 0.09
1327, 0.92
1328, 0.33
1329, 0.11
1330, 0.27
1331, 0.23
1332, 0.08
1333, 0.02
1334, 0.09
1335, 0.03
1336, 0.13
1337, 0.08
1338, 0.20
1339, 0.20
1340, 0.43
1341, 0.78
1342, 0.93
1343, 0.82
1344, 0.83
1345, 0.14
1346, 0.11
1347, 0.57
1348, 0.14
1349, 0.08
1350, 0.02
1351, 0.54
1352, 0.00
1353, 0.14
1354, 0.16
1355, 0.31
1356, 0.04
1357, 0.22
1358, 0.16
1359, 0.05
1360, 0.56
1361, 0.66
1362, 0.47
1363, 0.35
1364, 0.35
1365, 0.63
1366, 0.90
1367, 0.28
1368, 0.09
1369, 0.72
1370, 0.21
1371, 0.70
1372, 0.23
1373, 0.09
1374, 0.27
1375, 0.12
1376, 0.42
1377, 0.01
1378, 0.53
1379, 0.95
1380, 0.17
1381, 0.97
1382, 0.40
1383, 0.91
1384, 0.03
1385, 0.24
1386, 0.37
1387, 0.33
1388, 0.44
1389, 0.47
1390, 0.17
1391, 0.38
1392, 0.39
1393, 0.93
1394, 0.48
1395, 0.04
1396, 0.56
1397, 0.61
1398, 0.05
1399, 0.51
1400, 0.17
1401, 0.17
1402, 0.38
1403, 0.29
1404, 0.96
1405, 0.04
1406, 0.34
1407, 0.04
1408, 0.22
1409, 0.14
1410, 0.04
1411, 0.33
1412, 0.02
1413, 0.00
1414, 0.02
1415, 0.10
1416, 0.14
1417, 0.41
1418, 0.81
1419, 0.44
1420, 0.16
1421, 0.19
1422, 0.37
1423, 0.07
1424, 0.82
1425, 0.19
1426, 0.72
1427, 0.13
1428, 0.12
1429, 0.13
1430, 0.34
1431, 0.01
1432, 0.39
1433, 0.54
1434, 0.27
1435, 0.75
1436, 0.58
1437, 0.57
1438, 0.06
1439, 0.16
1440, 0.14
1441, 0.21
1442, 0.23
1443, 0.09
1444, 0.29
1445, 0.17
1446, 0.13
1447, 0.33
1448, 0.63
1449, 0.30
1450, 0.04
1451, 0.40
1452, 0.13
1453, 0.36
1454, 0.00
1455, 0.01
1456, 0.01
1457, 0.68
1458, 0.74
1459, 0.56
1460, 0.26
1461, 0.19
1462, 0.05
1463, 0.14
1464, 0.77
1465, 0.78
1466, 0.00
1467, 0.06
1468, 0.94
1469, 0.04
1470, 0.20
1471, 0.19
1472, 0.87
1473, 0.42
1474, 0.05
1475, 0.65
1476, 0.23
1477, 0.12
1478, 0.65
1479, 0.57
1480, 0.70
1481, 0.40
1482, 0.47
1483, 0.05
1484, 0.58
1485, 0.05
1486, 0.09
1487, 0.09
1488, 0.45
1489, 0.21
1490, 0.05
1491, 0.87
1492, 0.82
1493, 0.28
1494, 0.81
1495, 0.98
1496, 0.97
1497, 0.09
1498, 0.19
1499, 0.41
1500, 0.67
1501, 0.17
1502, 0.24
1503, 0.96
1504, 0.12
1505, 0.25
1506, 0.00
1507, 0.62
1508, 0.07
1509, 0.61
1510, 0.77
1511, 0.01
1512, 0.03
1513, 0.37
1514, 0.11
1515, 0.05
1516, 0.22
1517, 0.53
1518, 0.39
1519, 0.05
1520, 0.10
1521, 0.57
1522, 0.10
1523, 0.02
1524, 0.17
1525, 0.61
1526, 0.79
1527, 0.07
1528, 0.30
1529, 0.69
1530, 0.67
1531, 0.44
1532, 0.24
1533, 0.28
1534, 0.23
1535, 0.17
1536, 0.02
1537, 0.40
1538, 0.60
1539, 0.77
1540, 0.95
1541, 0.39
1542, 0.14
1543, 0.20
1544, 0.11
1545, 0.80
1546, 0.19
1547, 0.31
1548, 0.19
1549, 0.81
1550, 0.34
1551, 0.54
1552, 0.11
1553, 0.23
1554, 0.05
1555, 0.70
1556, 0.01
1557, 0.33
1558, 0.79
1559, 0.31
1560, 0.07
1561, 0.15
1562, 0.79
1563, 0.17
1564, 0.06
1565, 0.88
1566, 0.01
1567, 0.14
1568, 0.75
1569, 0.08
1570, 0.19
1571, 0.00
1572, 0.23
1573, 0.74
1574, 0.27
1575, 0.47
1576, 0.54
1577, 0.09
1578, 0.31
1579, 0.57
1580, 0.08
1581, 0.48
1582, 0.26
1583, 0.86
1584, 0.48
1585, 0.90
1586, 0.14
1587, 0.71
1588, 0.98
1589, 0.49
1590, 0.67
1591, 0.08
1592, 0.24
1593, 0.13
1594, 0.54
1595, 0.30
1596, 0.11
1597, 0.60
1598, 0.15
1599, 0.02
1600, 0.19
1601, 0.93
1602, 0.07
1603, 0.16
1604, 0.10
1605, 0.37
1606, 0.63
1607, 0.09
1608, 0.01
1609, 0.04
1610, 0.30
1611, 0.72
1612, 0.37
1613, 0.03
1614, 0.10
1615, 0.27
1616, 0.40
1617, 0.31
1618, 0.13
1619, 0.69
1620, 0.37
1621, 1.00
1622, 0.28
1623, 0.49
1624, 0.13
1625, 0.15
1626, 0.24
1627, 0.08
1628, 0.08
1629, 0.15
1630, 0.56
1631, 0.26
1632, 0.53
1633, 0.99
1634, 0.18
1635, 0.60
1636, 0.05
1637, 0.46
1638, 0.50
1639, 0.18
1640, 0.59
1641, 0.03
1642, 0.77
1643, 0.07
1644, 0.63
1645, 0.27
1646, 0.92
1647, 0.77
1648, 0.09
1649, 0.49
1650, 0.41
1651, 0.64
1652, 0.38
1653, 0.15
1654, 0.89
1655, 0.36
1656, 0.36
1657, 0.28
1658, 0.83
1659, 0.00
1660, 0.11
1661, 0.60
1662, 0.29
1663, 0.39
1664, 0.81
1665, 0.20
1666, 0.27
1667, 0.00
1668, 0.46
1669, 0.08
1670, 0.86
1671, 0.20
1672, 0.17
1673, 0.20
1674, 0.33
1675, 0.75
1676, 0.75
1677, 0.07
1678, 0.14
1679, 0.24
1680, 0.81
1681, 0.35
1682, 0.38
1683, 0.15
1684, 0.14
1685, 0.29
1686, 0.40
1687, 0.00
1688, 0.24
1689, 0.22
1690, 0.03
1691, 0.26
1692, 0.87
1693, 0.76
1694, 0.91
1695, 0.37
1696, 0.36
1697, 0.01
1698, 0.76
1699, 0.21
1700, 0.33
1701, 0.07
1702, 0.33
1703, 0.04
1704, 0.75
1705, 0.92
1706, 0.52
1707, 0.03
1708, 0.53
1709, 0.10
1710, 0.50
1711, 0.02
1712, 0.29
1713, 0.79
1714, 0.40
1715, 0.40
1716, 0.66
1717, 0.24
1718, 0.12
1719, 0.06
1720, 0.32
1721, 0.26
1722, 0.07
1723, 0.37
1724, 0.34
1725, 0.13
1726, 1.00
1727, 0.18
1728, 0.97
1729, 0.11
1730, 0.06
1731, 0.03
1732, 0.30
1733, 0.26
1734, 0.07
1735, 0.37
1736, 0.09
1737, 0.14
1738, 0.43
1739, 0.22
1740, 0.22
1741, 0.34
1742, 0.12
1743, 0.17
1744, 0.50
1745, 0.00
1746, 0.54
1747, 0.69
1748, 0.86
1749, 0.31
1750, 0.06
1751, 0.21
1752, 0.08
1753, 0.46
1754, 0.09
1755, 0.00
1756, 0.37
1757, 0.32
1758, 0.11
1759, 0.30
1760, 0.43
1761, 0.23
1762, 0.49
1763, 0.14
1764, 0.07
1765, 0.67
1766, 0.22
1767, 0.60
1768, 0.48
1769, 0.51
1770, 0.23
1771, 0.35
1772, 0.10
1773, 0.07
1774, 0.69
1775, 0.50
1776, 0.88
1777, 0.25
1778, 0.37
1779, 0.40
1780, 0.02
1781, 0.67
1782, 0.66
1783, 0.02
1784, 0.85
1785, 0.36
1786, 0.15
1787, 0.18
1788, 0.41
1789, 0.10
1790, 0.25
1791, 0.35
1792, 0.55
1793, 0.91
1794, 0.10
1795, 0.24
1796, 0.29
1797, 0.22
1798, 0.06
1799, 0.47
1800, 0.00
1801, 0.90
1802, 0.16
1803, 0.01
1804, 0.10
1805, 0.41
1806, 0.11
1807, 0.52
1808, 0.08
1809, 0.17
1810, 0.56
1811, 0.27
1812, 0.57
1813, 0.31
1814, 0.88
1815, 0.27
1816, 0.08
1817, 0.74
1818, 0.81
1819, 0.78
1820, 0.05
1821, 0.18
1822, 0.19
1823, 0.04
1824, 0.04
1825, 0.64
1826, 0.05
1827, 0.45
1828, 0.81
1829, 0.84
1830, 0.01
1831, 0.06
1832, 0.44
1833, 0.35
1834, 0.26
1835, 0.01
1836, 0.63
1837, 0.01
1838, 0.77
1839, 0.85
1840, 0.46
1841, 0.25
1842, 0.51
1843, 0.40
1844, 0.81
1845, 0.80
1846, 0.08
1847, 0.18
1848, 0.19
1849, 0.24
1850, 0.04
1851, 0.15
1852, 0.81
1853, 0.01
1854, 0.06
1855, 0.79
1856, 0.31
1857, 0.54
1858, 0.07
1859, 0.18
1860, 0.10
1861, 0.15
1862, 0.03
1863, 0.13
1864, 0.54
1865, 0.12
1866, 0.36
1867, 0.06
1868, 0.53
1869, 0.83
1870, 0.17
1871, 0.33
1872, 0.27
